job_id,title,company,Industry,location,posting_date
1365,Senior MLOps Engineer,Recruiting from Scratch,Ordnance Engineer,"Denver, CO",2024-01-16
1366,Sr. Data Scientist,Reputation,Biologist,"Scottsdale, AZ",2024-01-14
1367,"Principal Data Scientist, Growth",Atlassian,Geophysicist,"San Francisco, CA",2024-01-16
1368,"Director, Data Analysis",Jobs for Humanity,Data Communications Technician,"Tulsa, OK",2024-01-15
1369,Data Platform Leader,A-Line Staffing Solutions,Architect,"Farmington, MI",2024-01-14
1370,Senior Data Engineer,Capital One,Loading-Machine Tool-Setter,"Richmond, VA",2024-01-16
1371,Software Engineer III - Data Modernization,ClickJobs.io,Computer Systems Hardware Analyst,"Grove City, OH",2024-01-14
1372,Data Systems Business Analyst- Sales Reporting (Memphis/Raleigh/New Orleans),First Horizon Bank,Systems Analyst,"Raleigh, NC",2024-01-14
1373,"Senior Manager, Data Engineering",Jobs for Humanity,Architect,"Waco, TX",2024-01-14
1374,Workshop Teamleader/Supervisor (Co. Antrim),TechMet Ltd.,Driver Supervisor,"Antrim, Northern Ireland, United Kingdom",2024-01-14
1375,"Human Resources Generalist (LOA, FMLA, ADA)",Ajinomoto Bio-Pharma Services,Manager Benefits,"San Diego, CA",2024-01-13
1376,"Manager, Data Loss Prevention (DLP) Engineer (Symantec)",Jobs for Humanity,Manager Records Analysis,"New Haven, CT",2024-01-14
1377,"Senior Data Scientist, Fraud & Risk Analytics",Worldcoin,Data Communications Technician,"San Francisco, CA",2024-01-15
1378,Senior Technical Data Analyst,"LanceSoft, Inc.",Actuary,"Boston, MA",2024-01-15
1379,Senior Data Scientist,Patterson-UTI Drilling,Mathematician,"Houston, TX",2024-01-16
1380,"Technical Program Manager, Data Systems",Baton,Supervisor Pipelines,"San Francisco, CA",2024-01-17
1381,Senior Electrical PM Data Center Chicago 2,gpac,Manager Labor Relations,"Omaha, NE",2024-01-16
1382,"Data and Exams Manager, ARK ISAAC NEWTON ACADEMY",Guardian Jobs,Attendance Officer,"Southwark, England, United Kingdom",2024-01-15
1383,Senior Database Administrator,"RIVA Solutions, Inc.",Data Base Administrator,"Washington, DC",2024-01-14
1384,"senior engineer, DPS AI/ML Platforms – ST",Autozone Brasil Comercio De Autopecas,Value Engineer,"Seattle, WA",2024-01-14
1385,Sr. IT Analyst Software and Data Services (TS/SCI) - DODP12,QinetiQ US (formerly Avantus Federal),Actuary,"Chantilly, VA",2024-01-15
1386,"Manager, Data Engineering (Python, AWS, Airflow, Snowflake) (Hybrid)",Jobs for Humanity,Manager Records Analysis,"Albany, NY",2024-01-14
1387,Medical Lab Scientist - MLS / Medical Technologist - MT,Cross Country Allied,Microbiologist,"Batavia, NY",2024-01-14
1388,"Principal Associate, Data Loss Prevention (DLP) Engineer",Jobs for Humanity,Data Communications Analyst,"Atlantic City, NJ",2024-01-14
1389,Volunteer: Make a Difference with Girls in Your Community: Volunteer with Girl Scouts (Peyton-Simla),Girl Scouts of Colorado,Model,"Calhan, CO",2024-01-14
1390,Data/IT Operations Manager,KMW Legal,Director Social,"Jupiter, FL",2024-01-14
1391,Lead Machine Learning Engineer,Jobs for Humanity,Agricultural-Research Engineer,"Harrisonburg, VA",2024-01-14
1392,Senior Data Engineer,Jobs for Humanity,Agricultural-Research Engineer,"Poughkeepsie, NY",2024-01-14
1393,Portfolio Manager II - Office of Health Information and Data Science,Washington University in St. Louis,Dispatcher,"St Louis, MO",2024-01-14
1394,Senior Data Scientist,Harnham,Mathematician,"Oxford, England, United Kingdom",2024-01-16
1395,Senior Database Engineer,NCR Voyix,Computer Systems Hardware Analyst,"Waterloo, Ontario, Canada",2024-01-14
1396,Data Engineering Manager,Xcede,Supervisor Pipelines,"London, England, United Kingdom",2024-01-17
1397,"Public Health Adviser Data Entry, Bureau of School Health",NYC Department of Health and Mental Hygiene,Scanner,"Queens, NY",2024-01-14
1398,Manager of Data Analysis-Planning,"TVCCA - Thames Valley Council for Community Action, Inc.",Manager Department,"Norwich, CT",2024-01-14
1399,Data Engineering Manager,Harnham,Chief Engineer,"Sheffield, England, United Kingdom",2024-01-15
1400,Sr. Data Scientist for Signal Processing Project (TS/SCI Required),"DeNOVO Solutions, LLC",Mathematician,"Aurora, CO",2024-01-16
1401,Marketing Data Analyst,Harnham,Actuary,"London, England, United Kingdom",2024-01-15
1402,Senior Lead Data Scientist,Hilton,Mathematician,"McLean, VA",2024-01-16
1403,Data Integrity Analyst,Bon Secours Mercy Health,Actuary,"Ohio City, OH",2024-01-15
1404,"MLS Team Lead - Blood Bank, Full-Time Days",Beth Israel Lahey Health,Creative Director,"Boston, MA",2024-01-15
1405,"Machine Learning QA Manager, Strategic Analytics Services",Arch Capital Group Ltd.,Manager Quality Control,"Colchester, England, United Kingdom",2024-01-16
1406,(Global Oil Gas) Senior Data Scientist Expert,MatchaTalent,Information Scientist,"Seattle, WA",2024-01-16
1407,"Manager, Cyber Risk & Analysis (Machine Learning)",Jobs for Humanity,Manager Reports Analysis,"Washington, DC",2024-01-16
1408,Digital Forensics Engineer (Data Protection/Information Security) - R44182,Cadence Design Systems,Examiner,"San Jose, CA",2024-01-16
1409,"Senior Data Scientist, AI Foundations",Capital One,Chemist,"New York, NY",2024-01-14
1410,Senior Data Modeller,Talenza,Layer,"Sydney, New South Wales, Australia",2024-01-16
1411,IT Database (DB) Specialist,Red River,Information Scientist,Greater Richmond Region,2024-01-16
1412,Lead Data Engineer,Jobs for Humanity,Data Base Administrator,"Cambridge, MA",2024-01-14
1413,Building Manager – Data & Decision Sciences and Undergraduate Science Lab Buildings,Virginia Tech,Registrar College Or University,"Blacksburg, VA",2024-01-14
1414,Lab - Medical Laboratory Scientist/ MLS,Cross Country Allied,Biologist,"Rochester, MN",2024-01-14
1415,Full-Time Tenure-Track Faculty: Political Science and Statistics/Data Science,Quinnipiac University,Research Associate,"Hamden, CT",2024-01-16
1416,"Manager, Data Science - Card Fraud Detection",Capital One,Supervisor Matrix,"McLean, VA",2024-01-17
1417,Senior Backend and Cloud Engineer - Machine Learning Infrastructure (Python),Scandit,Data Base Administrator,"Belfast, Northern Ireland, United Kingdom",2024-01-14
1418,Medical Laboratory Scientist/Technician (MLS/MLT),Sunrise Community Health,Assembler,"Evans, CO",2024-01-14
1419,"Location Coordinator in Cramlington, UK",Energy Jobline,Container Coordinator,"Cramlington, England, United Kingdom",2024-01-15
1420,Data Scientist - AdTech,W3Global,Geophysicist,"Santa Clara, CA",2024-01-16
1421,Lead Data Architect/Data Modeler,Artius Solutions,Architect,"Minnesota, United States",2024-01-14
1422,Senior Software Engineer - Distributed Data Systems,Databricks,Systems Programmer,"Mountain View, CA",2024-01-17
1423,Data Center MEP Manager,PCL Construction,Supervisor Drawing,"Seattle, WA",2024-01-16
1424,"Senior Data Engineer, Public Company",Recruiting from Scratch,Maintenance Data Analyst,"Santa Monica, CA",2024-01-14
1425,"Data Scientist, Algorithms - Rider",Lyft,Geophysicist,"San Francisco, CA",2024-01-16
1426,Business Data Analyst,Airspace,Data Entry Clerk,"Carlsbad, CA",2024-01-13
1427,Business Data Analyst II with Security Clearance,ClearanceJobs,Data Entry Clerk,"Philadelphia, PA",2024-01-13
1428,Data Analyst I,Children's National Hospital,Data Communications Analyst,"Silver Spring, MD",2024-01-13
1429,Data Entry Clerk Shift 1,Brothers Desserts,Data Entry Clerk,"Irvine, CA",2024-01-13
1430,DATA BASE ANALYST III,University of Alabama at Birmingham,Data Entry Clerk,"Birmingham, AL",2024-01-13
1431,"Manager, Automation & Data Analytics",Loblaw Companies Limited,Director Stage,"Brampton, Ontario, Canada",2024-01-13
1432,Data Engineer,Accroid Inc,Agricultural-Research Engineer,"Inver Grove Heights, MN",2024-01-12
1433,Business Analyst with DataWarehousing project exp,Apexon,Instructor Business Education,"Tallahassee, FL",2024-01-16
1434,Medical Technologist/ MLT - Full Time Evenings *Sign On*,Mercy,Cytotechnologist,"Ardmore, OK",2024-01-15
1435,Project Manager-Data - I (700551),The Judge Group,Judge,"Bridgewater, NJ",2024-01-14
1436,Project & Change Management Specialist - Data Analytics,Vancouver Coastal Health,Change Person,"Vancouver, British Columbia, Canada",2024-01-12
1437,Data Steward,Vitol,Steward/Stewardess,"London, England, United Kingdom",2024-01-14
1438,Quality Data Coordinator,David Yurman,Vendor,"Lyndhurst, NJ",2024-01-14
1439,*Data Engineers - Databricks*,Accenture Australia,Systems Analyst,"Sydney, New South Wales, Australia",2024-01-14
1440,Senior Machine Learning Engineer,Jobs for Humanity,Mechanical Research Engineer,"Newark, NJ",2024-01-13
1441,"Sr. BigData Engineer (Hadoop/AWS, Python)",Wise Skulls,Applications Engineer Manufacturing,"New York, NY",2024-01-15
1442,"Senior MLS Engineer, Autonomous Driving Startup",Recruiting from Scratch,Electrical-Research Engineer,"Elk Grove, CA",2024-01-14
1443,Lecturer/Reader in Machine Learning,The University of Edinburgh,Instructor,"Edinburgh, Scotland, United Kingdom",2024-01-13
1444,AI -Data Scientist Senior (6-10 yrs.),Lenmar Consulting Inc,Agricultural-Research Engineer,"Austin, TX",2024-01-12
1445,Data Solutions Architect,LTI - Larsen & Toubro Infotech,Architect,San Francisco Bay Area,2024-01-12
1446,Senior Data Architect,Creighton University,Architect,"Omaha, NE",2024-01-12
1447,MLT,Fusion Medical Staffing,Medical Technologist,"Patchogue, NY",2024-01-14
1448,Full Time - Job Opportunity - Data Integration ETL Architect - W2,"Donato Technologies, Inc.",Architect,"Philadelphia, PA",2024-01-12
1449,Databricks Architect,GRIZLIO LLC,Architect,"Richardson, TX",2024-01-12
1450,Senior Data Engineer (Python),ClickJobs.io,Data Base Administrator,"Waco, TX",2024-01-14
1451,Enterprise Architect-Data and Analytics- US,Zortech Solutions,Architect,"Raleigh, NC",2024-01-12
1452,Data Warehouse Architect 18424,Cephas Consultancy Services Private Limited,Architect,"Norway, ME",2024-01-12
1453,Enterprise Data Architect,KPMG US,Architect,"Short Hills, NJ",2024-01-12
1454,"Senior Data Analyst (Product Team) (Bangkok Based, relocation provided)",Agoda,Art Director,"Vancouver, British Columbia, Canada",2024-01-12
1455,Technical Data Manager,CACI International Inc,Reviewer,"Hampton, VA",2024-01-16
1456,Data Controller Trainee,CampusPoint,Auditor,"Mercer Island, WA",2024-01-12
1457,Data Center Engineer - Tampa,DeRisk Technologies,Agricultural-Research Engineer,"Tampa, FL",2024-01-12
1458,Machine Learning Operations – Staff Engineer,Agoda,Mechanical Research Engineer,"Miami, FL",2024-01-13
1459,Data Quality and Assurance Lead,Ageas UK,Charter,"Hampshire, England, United Kingdom",2024-01-14
1460,"Sr BSA/AML Specialist - Troy, MI or Hicksville, NY or Cleveland, OH",Flagstar Bank,Job Analyst,"Troy, MI",2024-01-14
1461,Product Engineer - Data Engineering Analytics,Tiger Analytics,Agricultural-Research Engineer,"Piscataway, NJ",2024-01-12
1462,Research Scientist - Machine Learning / Applied Mathematics,Teledyne Technologies Incorporated,Agricultural-Research Engineer,"Durham, NC",2024-01-12
1463,Field Inspector/Auditor/Data Collector (C),"Quiktrak, LLC",Driver,"Louisville, KY",2024-01-13
1464,"Principal Associate, Data Loss Prevention (DLP) Engineer",Jobs for Humanity,Data Communications Analyst,"Madison, WI",2024-01-13
1465,Data Center Technician,JLL,Electrical Technician,"Plano, TX",2024-01-13
1466,Entry Level Data Analyst/Management Consultant - Nationwide (US Based Candidates Only),Arcadis,Data Communications Analyst,"Phoenix, AZ",2024-01-13
1467,Network/Data Center Business Analyst,Apex Systems,Data Communications Analyst,"Summit, NJ",2024-01-13
1468,Data Warehouse Analyst II,Hyatt Hotels Corporation,Data Communications Analyst,"Jamaica, NY",2024-01-13
1469,AI/ML Business Analyst,IBU Consulting,Economist,"Leeds, England, United Kingdom",2024-01-13
1470,Data Control Clerk II,University Hospital,Abstractor,"Newark, NJ",2024-01-12
1471,Data Entry/Customer Service Rep- ASAP HIRE,Ultimate Staffing,Claim Examiner,"Irvine, CA",2024-01-12
1472,Research Data Analyst,"RecruitTalent, LLC.",Data Entry Clerk,"Brooklyn, NY",2024-01-13
1473,Epic Clarity Data Analyst (with a focus on revenue cycle),Bernard Nickels & Associates,Data Communications Analyst,"Chicago, IL",2024-01-13
1474,Sr. IT Data Analyst,Sherwin-Williams,Data Communications Analyst,"Cleveland, OH",2024-01-13
1475,Senior Data Engineer,BioSpace,Computer Programmer,"North Chicago, IL",2024-01-13
1476,Entry Level Data Analyst/Management Consultant - Nationwide (US Based Candidates Only),Arcadis,Data Communications Analyst,"Cleveland, OH",2024-01-13
1477,Senior Health Data Analyst I,Partnership HealthPlan of California,Data Communications Analyst,"Fairfield, CA",2024-01-13
1478,Senior Data Analyst (Customer Facing ),Pecan AI,Data Communications Analyst,"Boston, MA",2024-01-13
1479,"Data Analyst, Research Solutions",Truveta,Data Communications Analyst,"Seattle, WA",2024-01-13
1480,Accounting Professor- Data Analytics/AIS- 90K+ Salary,UWorld,Accountant,"Coppell, TX",2024-01-12
1481,"Synolo - Senior/Principal Scientist, AI/ML Aided Protein Design and In Silico Antibody Optimization",RA Capital Management,Data Communications Analyst,"Cambridge, MA",2024-01-13
1482,Infrastructure Engineer (Data Center),Wells Fargo,Computer Operator,"Sterling, VA",2024-01-13
1483,Lead Data Engineer - Hybrid,Incendia Partners,Computer Operator,"Boston, MA",2024-01-13
1484,Data Center Engineer - McAllen,DeRisk Technologies,Computer Operator,"McAllen, TX",2024-01-13
1485,Data Center Engineer,Insight Global,Computer Operator,"Santa Clara, CA",2024-01-13
1486,Data Engineer - Snowflake expert,Experfy,Computer Operator,"Boston, MA",2024-01-13
1487,Data Engineer,Zaddy Solutions,Computer Operator,Greater Boston,2024-01-13
1488,Technical Staff - Machine Learning Algorithm Developer,MIT Lincoln Laboratory,Computer Systems Hardware Analyst,"Lexington, MA",2024-01-13
1489,Digital Data Engineer,Experfy,Computer Programmer,"Cambridge, MA",2024-01-13
1490,RESEARCH DATA SPECIALIST II,California Department of State Hospitals,Data Communications Analyst,"Sacramento, CA",2024-01-13
1491,Sr. Data Engineer,Ontic,Computer Systems Hardware Analyst,"Chatsworth, CA",2024-01-13
1492,Senior Data Engineer Hybrid,The Hartford,Computer Systems Hardware Analyst,"Hartford, CT",2024-01-13
1493,Machine Learning Scientist,"Lynntech, Inc.",Agricultural-Research Engineer,"College Station, TX",2024-01-12
1494,Computational Medicinal Chemist/Senior Expert Data Science,Novartis Science,Equal-Opportunity Representative,"Cambridge, MA",2024-01-13
1495,Data Center Technician - Montreal - On-site,Reboot Monkey,Fitter,"Montreal, Quebec, Canada",2024-01-13
1496,"Medical Technologist / Medical Lab Technician (MLS, MT, MLT) Biddeford",MaineHealth,Fitter I,"Biddeford, ME",2024-01-13
1497,AI/ML Server Performance Architect,AMD,Bar Attendant,"Austin, TX",2024-01-12
1498,"Staff Software Engineer, Data Serving",Nuna Inc.,Bar Attendant,"San Francisco, CA",2024-01-12
1499,Analytics Engineer/Data Scientist-ANA009802,Genpact,Biologist,"New York, United States",2024-01-12
1500,Medical Lab Scientist (MLS),Jobot,Biologist,"Mount Vernon, OH",2024-01-12
1501,Data Scientist,Presbyterian Healthcare Services,Biologist,"Albuquerque, NM",2024-01-12
1502,MLS (Medical Lab Scientist) - SJH,CharterCARE Health Partners,Biologist,"North Providence, RI",2024-01-12
1503,Construction Manager - Data Centre Project,Hindmarsh,Bridge Inspector,"Rooty Hill, New South Wales, Australia",2024-01-12
1504,Construction Administration Manager - Data Center,Olsson,Building Consultant,"North Kansas City, MO",2024-01-12
1505,"Manager, Data Engineering",Jobs for Humanity,Manager Records Analysis,"McLean, VA",2024-01-13
1506,Senior Data Scientist,Zelis,Chemist,United States,2024-01-12
1507,Customer Data Specialist,STERIS,Car Inspector,"Mentor, OH",2024-01-12
1508,Customer Service Representative/Data Analyst/Data Entry Clerk Full Time,Louisvuitton,Credit Counselor,"Kelowna, British Columbia, Canada",2024-01-13
1509,Data Analyst Part Time,Voxmediallc,Data Entry Clerk,"St-Jean-Sur-Richelieu, Quebec, Canada",2024-01-13
1510,Volunteer: DIY: MLK Day of Service - Snack Packs,VolunteerMatch,Cook,"Jacksonville, FL",2024-01-13
1511,Customer Service Representative/Data Analyst/Data Entry Clerk,Newyorkuniversity,Customer-Service Clerk,"Kirkland, Quebec, Canada",2024-01-13
1512,Data Analyst Assoc Manager - Enterprise Data Foundation,PepsiCo,Data Entry Clerk,"Plano, TX",2024-01-13
1513,Data & Progress Analyst (Ref ID: 230),NextDecade,Data Entry Clerk,"Houston, TX",2024-01-13
1514,Senior Data Analyst - Data Management with Security Clearance,ClearanceJobs,Data Entry Clerk,"Pennsylvania, United States",2024-01-13
